name,identifier,site,created,region,evento,data,corrente
"comune-di-corciano","c_c990","https://trasparenza.comune.corciano.pg.it/pagina771_accessibilit-e-catalogo-dei-dati-metadati-e-banche-dati.html#opendata","2025-02-13T16:19:21.252888","10",ingresso,2025-09-29,1
"comune-di-corigliano-rossano","c_m403","https://www.comunecoriglianorossano.eu/","2024-11-28T16:20:08.307335","18",ingresso,2025-09-29,1
"comune-di-desenzano-del-garda","c_d284","https://www.opendata.maggioli.cloud/organization/comune-di-desenzano-del-garda","2024-11-13T09:20:51.897034","03",ingresso,2025-09-29,1
"comune-di-domodossola","c_d332","https://comune.domodossola.vb.it/","2025-02-13T16:28:00.794424","01",ingresso,2025-09-29,1
"comune-di-fiorano-modenese","c_d607","https://www.opendata.maggioli.cloud/organization/comune-di-fiorano-modenese","2025-06-19T12:54:51.981234","08",ingresso,2025-09-29,1
"comune-di-flero","C_D634","https://opendata.comune.flero.bs.it/it","2024-09-06T13:59:00.932559","08",ingresso,2025-09-29,1
"comune-di-fonte-nuova","c_m309","https://www.fonte-nuova.it/","2025-02-13T16:22:49.293970","12",ingresso,2025-09-29,1
"comune-di-formigine","c_d711","https://www.opendata.maggioli.cloud/organization/comune-di-formigine","2025-06-19T12:57:49.299281","08",ingresso,2025-09-29,1
"comune-di-frassinoro","c_d783","https://www.opendata.maggioli.cloud/organization/comune-di-frassinoro","2025-06-19T13:01:48.188864","08",ingresso,2025-09-29,1
"comune-di-frattamaggiore","c_d789","https://www.opendata.maggioli.cloud/organization/comune-di-frattamaggiore","2025-09-12T10:51:49.226218","15",ingresso,2025-09-29,1
"comune-di-gaggiano","c_d845","https://opendata.comune.gaggiano.mi.it/it","2025-02-13T16:34:19.519687","03",ingresso,2025-09-29,1
"comune-di-garbagnate-milanese","c_d912","https://www.opendata.maggioli.cloud/organizzation/comune-di-garbagnate-milanese","2025-02-13T16:24:12.167600","03",ingresso,2025-09-29,1
"comune-di-genova","c_d969","https://dati.comune.genova.it","2024-03-08T22:00:51.660303","07",ingresso,2025-09-29,1
"comune-di-gildone","c_e030","https://www.comune.gildone.cb.it/","2025-02-07T15:18:26.164181","14",ingresso,2025-09-29,1
"comune-di-giovinazzo","c_e047","https://www.comune.giovinazzo.ba.it","2025-03-07T15:29:16.641505","16",ingresso,2025-09-29,1
"comune-di-gravina-di-catania","c_e156","","2025-02-11T10:15:38.000771","19",ingresso,2025-09-29,1
"comune-di-grezzana","c_e171","https://www.opendata.maggioli.cloud/organization/comune-di-grezzana","2025-03-17T15:59:19.907584","05",ingresso,2025-09-29,1
"comune-di-grottammare","c_e207","https://www.comune.grottammare.ap.it/","2025-04-14T07:59:19.027568","11",ingresso,2025-09-29,1
"comune-di-guidonia-montecelio","c_e263","https://comune.guidoniamontecelio.rm.it/","2025-04-29T07:47:45.384138","12",ingresso,2025-09-29,1
"comune-di-ivrea","c_e379","https://www.opendata.maggioli.cloud/organization/comune-di-ivrea","2025-05-28T06:45:18.401677","01",ingresso,2025-09-29,1
"comune-di-la-spezia","c_e463","https://www.istanze.spezianet.it/opendata","2025-06-27T12:53:00.156331","07",ingresso,2025-09-29,1
"comune-di-laterza","c_e469","https://www.comune.laterza.ta.it/","2025-04-11T13:19:41.241055","16",ingresso,2025-09-29,1
"comune-di-latina","c_e472","https://www.comune.latina.it","2025-07-23T12:39:34.471627","12",ingresso,2025-09-29,1
"comune-di-lentini","c_e532","https://www.comune.lentini.sr.it/","2025-07-09T15:09:24.342703","19",ingresso,2025-09-29,1
"comune-di-lonate-pozzolo","c_e666","https://www.comune.lonatepozzolo.va.it/","2025-04-14T09:09:22.152544","03",ingresso,2025-09-29,1
"comune-di-lonato-del-garda","c_e667","https://www.opendata.maggioli.cloud/organizzation/comune-di-lonato-del-garda","2025-03-03T15:21:50.583516","03",ingresso,2025-09-29,1
"comune-di-luino","c_e734","https://www.opendata.maggioli.cloud/organization/comune-di-luino","2025-04-08T09:54:55.453858","03",ingresso,2025-09-29,1
"comune-di-luzzi","c_e773","https://www.comune.luzzi.cs.it/it","2025-06-19T07:40:57.495112","18",ingresso,2025-09-29,1
"comune-di-magenta","c_e801","https://www.opendata.maggioli.cloud/organizzation/comune-di-magenta","2025-02-18T16:31:20.938769","03",ingresso,2025-09-29,1
"comune-di-magione","c_e805","https://www.comune.magione.pg.it/hh/index.php","2025-02-06T10:35:46.615879","10",ingresso,2025-09-29,1
"comune-di-mandello-del-lario","c_e879","https://www.comune.mandello.lc.it/it-it/home","2025-04-14T10:43:04.033479","03",ingresso,2025-09-29,1
"comune-di-maranello","c_e904","https://www.opendata.maggioli.cloud/organization/comune-di-maranello","2025-06-19T13:05:02.529424","08",ingresso,2025-09-29,1
"comune-di-mariano-comense","c_e951","https://www.opendata.maggioli.cloud/organizzation/comune-di-mariano-comense","2025-02-13T16:33:18.330352","03",ingresso,2025-09-29,1
"comune-di-marigliano","c_e955","https://www.opendata.maggioli.cloud/organization/comune-di-marigliano","2025-06-16T13:35:21.116471","15",ingresso,2025-09-29,1
"comune-di-massa","c_f023","https://www.comune.massa.ms.it/opendata/","2024-10-18T10:25:41.591456","09",ingresso,2025-09-29,1
"comune-di-matera","c_f052","http://dati.comune.matera.it","2024-03-08T18:23:42.911278","17",ingresso,2025-09-29,1
"comune-di-mediglia","c_f084","https://www.comune.mediglia.mi.it","2024-10-07T14:48:27.505874","03",ingresso,2025-09-29,1
"comune-di-melzo","c_f119","https://www.opendata.maggioli.cloud/organization/comune-di-melzo","2025-06-27T12:56:46.621139","08",ingresso,2025-09-29,1
"comune-di-mentana","c_f127","https://www.opendata.maggioli.cloud/organizzation/comune-di-mentana","2025-05-27T13:40:52.936853","12",ingresso,2025-09-29,1
"comune-di-messina","c_f158","http://opendata.comune.messina.it","2024-03-08T18:42:49.037775","19",ingresso,2025-09-29,1
"comune-di-meta","c_f162","https://www.comune.meta.na.it/","2025-04-11T15:25:55.463465","15",ingresso,2025-09-29,1
"comune-di-milano","c_f205","https://dati.comune.milano.it/","2024-03-08T18:26:48.166678","03",ingresso,2025-09-29,1
"comune-di-milazzo","c_f206","https://opendata.comune.milazzo.me.it/it/","2024-09-23T09:52:06.942638","19",ingresso,2025-09-29,1
"comune-di-militello-in-val-di-catania","c_f209","https://comune.militello.ct.it/","2025-04-14T12:26:03.595916","19",ingresso,2025-09-29,1
"comune-di-mogliano-veneto","c_f269","https://www.opendata.maggioli.cloud/organizzation/comune-di-mogliano-veneto","2025-02-17T09:11:42.407328","05",ingresso,2025-09-29,1
"comune-di-mola-di-bari","c_f280","https://www.comune.moladibari.ba.it","2024-11-25T10:29:46.360740","16",ingresso,2025-09-29,1
"comune-di-molinella","c_f288","","2025-02-07T10:23:12.200065","08",ingresso,2025-09-29,1
"comune-di-montale","c_f410","","2025-02-19T10:18:55.581624","09",ingresso,2025-09-29,1
"comune-di-montefiorino","c_f503","https://www.opendata.maggioli.cloud/organization/comune-di-montefiorino","2025-06-19T13:08:54.489523","08",ingresso,2025-09-29,1
"comune-di-monterotondo","c_f611","https://www.comune.monterotondo.rm.it/","2025-07-15T08:51:22.110226","12",ingresso,2025-09-29,1
"comune-di-morbegno","c_f712","https://www.opendata.maggioli.cloud/organization/comune-di-morbegno","2025-04-07T09:29:05.973342","03",ingresso,2025-09-29,1
"comune-di-napoli","c_f839","https://www.comune.napoli.it/home","2025-09-11T09:42:52.858715","15",ingresso,2025-09-29,1
"comune-di-nave","c_f851","https://www.opendata.maggioli.cloud/organization/comune-di-nave","2025-02-19T10:46:15.223716","03",ingresso,2025-09-29,1
"comune-di-nembro","c_f864","https://www.opendata.maggioli.cloud/organizzation/comune-di-nembro","2025-02-18T17:09:14.847562","03",ingresso,2025-09-29,1
"comune-di-nerviano","c_f874","https://nerviano.portaleamministrazionetrasparente.it/","2025-02-13T16:29:02.599064","03",ingresso,2025-09-29,1
"comune-di-noceto","c_f914","https://www.comune.noceto.pr.it/","2025-02-06T10:38:08.938326","08",ingresso,2025-09-29,1
"comune-di-noicattaro","c_f923","https://www.comune.noicattaro.bari.it","2025-04-08T07:25:27.023519","16",ingresso,2025-09-29,1
"comune-di-occhiobello","c_f994","","2025-02-07T10:26:05.167856","05",ingresso,2025-09-29,1
"comune-di-orbassano","c_g087","https://www.opendata.maggioli.cloud/organizzation/comune-di-orbassano","2024-11-22T10:50:23.903313","01",ingresso,2025-09-29,1
"comune-di-pagani","c_g230","https://www.opendata.maggioli.cloud/organization/comune-di-pagani","2025-04-07T10:36:44.512738","15",ingresso,2025-09-29,1
"comune-di-palagano","c_g250","https://www.opendata.maggioli.cloud/organization/comune-di-palagano","2025-06-19T13:14:48.899635","08",ingresso,2025-09-29,1
"comune-di-palermo","c_g273","https://opendata.comune.palermo.it/","2024-03-08T18:30:08.793193","19",ingresso,2025-09-29,1
"comune-di-pescara","c_g482","https://www.opendata.maggioli.cloud/organizzation/comune-di-pescara","2024-11-27T16:03:29.423953","13",ingresso,2025-09-29,1
"comune-di-peschiera-borromeo","c_g488","https://www.opendata.maggioli.cloud/organization/comune-di-peschiera-borromeo","2025-04-07T12:40:11.712842","03",ingresso,2025-09-29,1
"comune-di-petilia-policastro","c_g508","https://www.comune.petiliapolicastro.kr.it/","2025-05-27T10:40:05.991849","18",ingresso,2025-09-29,1
"comune-di-piacenza","c_g535","https://www.opendata.maggioli.cloud/organization/comune-di-piacenza","2024-11-18T09:13:07.729335","08",ingresso,2025-09-29,1
"comune-di-pieve-emanuele","c_g634","https://www.opendata.maggioli.cloud/organization/comune-di-pieve-emanuele","2024-11-14T12:08:12.301236","03",ingresso,2025-09-29,1
"comune-di-pineto","c_f831","https://www.comune.pineto.te.it","2025-02-24T14:05:25.933039","13",ingresso,2025-09-29,1
"comune-di-pisticci","c_g712","https://www.comune.pisticci.mt.it","2025-04-11T14:19:59.766032","17",ingresso,2025-09-29,1
"comune-di-pollenza","c_f567","https://www.comune.pollenza.mc.it","2025-06-19T07:50:46.058467","11",ingresso,2025-09-29,1
"comune-di-porto-cesareo","c_m263","https://www.comune.portocesareo.le.it/","2025-04-14T07:50:39.724552","16",ingresso,2025-09-29,1
"comune-di-porto-viro","c_g926","","2025-02-10T15:08:04.691659","05",ingresso,2025-09-29,1
"comune-di-prignano-sulla-secchia","c_h061","https://www.opendata.maggioli.cloud/organization/comune-di-prignano-sulla-secchia","2025-06-19T13:17:22.536581","08",ingresso,2025-09-29,1
"comune-di-rapallo","c_h183","https://www.comune.rapallo.ge.it","2025-04-14T08:07:37.142964","07",ingresso,2025-09-29,1
"comune-di-rimini","00304260409","http://dati.comune.rimini.it/","2024-03-08T18:28:23.244694","08",ingresso,2025-09-29,1
"comune-di-rocca-di-papa","c_h404","https://www.opendata.maggioli.cloud/organization/comune-di-rocca-di-papa","2025-04-15T14:40:46.400199","12",ingresso,2025-09-29,1
"comune-di-rubano","c_h625","https://www.opendata.maggioli.cloud/organization/comune-di-rubano","2025-04-11T08:27:43.931224","05",ingresso,2025-09-29,1
"comune-di-san-cesareo","c_m295","https://www.comune.sancesareo.rm.it/","2025-08-27T09:49:40.851418","12",ingresso,2025-09-29,1
"comune-di-san-gisueppe-vesuviano","c_h931","https://www.comune.sangiuseppevesuviano.na.it","2025-05-13T13:05:56.548396","15",ingresso,2025-09-29,1
"comune-di-san-marco-in-lamis","c_h985","https://www.comune.sanmarcoinlamis.fg.it/hh/index.php","2025-04-11T13:55:15.361404","16",ingresso,2025-09-29,1
"comune-di-san-martino-valle-caudina","c_i016","https://www.comune.sanmartinovallecaudina.av.it/it","2025-05-29T13:26:59.769276","15",ingresso,2025-09-29,1
"comune-di-san-nicola-la-strada","c_i056","https://www.comune.sannicolalastrada.ce.it/","2025-04-11T14:45:31.660497","15",ingresso,2025-09-29,1
"comune-di-sant-anastasia","c_i262","https://www.comune.santanastasia.na.it","2025-04-28T07:39:02.118754","15",ingresso,2025-09-29,1
"comune-di-sant-antimo","c_i293","https://santantimo.etrasparenza.it/","2025-02-13T16:29:59.972327","15",ingresso,2025-09-29,1
"comune-di-santa-margherita-ligure","c_i225","https://www.comune.santa-margherita-ligure.ge.it/it","2024-09-13T12:02:11.893553","07",ingresso,2025-09-29,1
"comune-di-santo-stefano-di-magra","c_i363","","2025-02-07T15:04:09.294507","07",ingresso,2025-09-29,1
"comune-di-sarezzo","c_i433","https://www.opendata.maggioli.cloud/organizzation/comune-di-sarezzo","2024-11-24T08:21:58.749901","03",ingresso,2025-09-29,1
"comune-di-sassari","c_i452","https://www.comune.sassari.it","2025-02-13T16:21:23.940108","20",ingresso,2025-09-29,1
"comune-di-sassuolo","c_i462","https://www.opendata.maggioli.cloud/organization/comune-di-sassuolo","2025-06-19T13:20:56.255262","08",ingresso,2025-09-29,1
"comune-di-scorze","c_i551","https://www.comune.scorze.ve.it/it","2025-06-27T16:01:43.942788","05",ingresso,2025-09-29,1
"comune-di-seriate","c_i628","https://www.opendata.maggioli.cloud/organizzation/comune-di-seriate","2025-02-18T17:23:06.976289","03",ingresso,2025-09-29,1
"comune-di-sesto-fiorentino","c_i684","https://www.opendata.maggioli.cloud/organization/comune-di-sesto-fiorentino","2024-11-26T12:30:31.830985","09",ingresso,2025-09-29,1
"comune-di-sesto-san-giovanni","c_i690","https://sestosg.net/scrivi-alla-redazione/","2025-03-27T08:26:25.130347","03",ingresso,2025-09-29,1
"comune-di-signa","c_i728","https://www.opendata.maggioli.cloud/organization/comune-di-signa","2024-11-18T13:54:44.879930","09",ingresso,2025-09-29,1
"comune-di-sondrio","c_i829","https://www.comune.sondrio.it","2025-07-11T09:35:19.950739","03",ingresso,2025-09-29,1
"comune-di-sulmona","c_i804","https://comune.sulmona.aq.it","2024-10-08T10:09:27.470392","13",ingresso,2025-09-29,1
"comune-di-tarquinia","c_d024","https://www.opendata.maggioli.cloud/organization/comune-di-tarquinia","2025-02-19T10:48:52.337631","12",ingresso,2025-09-29,1
"comune-di-termoli","c_l113","","2025-02-07T15:08:09.871704","14",ingresso,2025-09-29,1
"comune-di-terralba","c_l122","https://www.comune.terralba.or.it/it","2025-05-28T08:34:08.763606","20",ingresso,2025-09-29,1
"comune-di-torino","00514490010","http://aperto.comune.torino.it/","2024-03-08T18:48:36.286853","01",ingresso,2025-09-29,1
"comune-di-torre-annunziata","c_l245","https://www.comune.torreannunziata.na.it/","2025-02-13T16:33:47.617043","15",ingresso,2025-09-29,1
"comune-di-tortona","c_l304","https://www.comune.tortona.al.it","2025-02-13T16:26:10.993736","01",ingresso,2025-09-29,1
"comune-di-tortoreto","c_l307","https://dati.comune.tortoreto.te.it/","2025-02-18T16:39:02.958167","13",ingresso,2025-09-29,1
"comune-di-treviolo","c_l404","https://www.opendata.maggioli.cloud/organization/comune-di-treviolo","2025-02-13T16:31:01.483473","03",ingresso,2025-09-29,1
"comune-di-trinitapoli","c_b915","","2025-02-17T16:22:34.201799","16",ingresso,2025-09-29,1
"comune-di-valenzano","c_l571","","2025-02-07T15:12:26.885282","16",ingresso,2025-09-29,1
"comune-di-valmadrera","c_l634","https://www.opendata.maggioli.cloud/organizzation/comune-di-valmadrera","2025-02-17T09:12:57.959067","03",ingresso,2025-09-29,1
"comune-di-vecchiano","c_l702","https://www.comune.vecchiano.pi.it","2025-02-07T15:07:01.452594","09",ingresso,2025-09-29,1
"comune-di-venafro","c_l725","https://www.comune.venafro.is.it/","2025-05-07T12:28:42.782433","14",ingresso,2025-09-29,1
"comune-di-vico-del-gargano","c_l842","https://www.comune.vicodelgargano.fg.it","2025-07-18T08:43:05.599071","16",ingresso,2025-09-29,1
"comune-di-vieste","c_l858","","2025-02-07T10:27:55.515585","16",ingresso,2025-09-29,1
"comune-di-vigonza","c_l900","https://opendata.comune.vigonza.pd.it/it","2025-04-11T08:19:19.505666","05",ingresso,2025-09-29,1
"comunita-montana-valle-imagna","CMVI","","2025-02-07T15:19:44.831761","03",ingresso,2025-09-29,1
"consiglio-per-la-ricerca-in-agricoltura-e-l-analisi-dell-economia-agraria","CRSA","https://www.crea.gov.it/","2025-04-16T09:52:07.924470","",ingresso,2025-09-29,1
"consiglio-regionale-della-calabria","r_calabr","https://www.consiglioregionale.calabria.it/","2025-02-25T12:54:38.765871","18",ingresso,2025-09-29,1
"consiglio-regionale-della-campania","cr_campa","http://opendata-crc.di.unisa.it/","2024-03-08T18:44:04.035266","15",ingresso,2025-09-29,1
"consip","m_ef","http://dati.consip.it/","2024-03-08T18:45:30.637809","",ingresso,2025-09-29,1
"consorzio-bim-vomano-tordino-di-teramo","conbimte","https://www.bim-teramo.it","2025-02-20T14:57:35.924847","13",ingresso,2025-09-29,1
"consorzio-dei-comuni-della-valle-d-aosta-bacino-imbrifero-montano-della-dora-baltea","cdcvd_","","2025-02-07T09:08:21.549830","02",ingresso,2025-09-29,1
"consorzio-di-gestione-area-marina-protetta-torre-del-cerrano","cgatc_","https://www.torredelcerrano.it","2024-11-21T16:15:35.018017","13",ingresso,2025-09-29,1
"consorzio-intercomunale-servizi-sociali-di-chivasso","ciss_chi","https://www.opendata.maggioli.cloud/organization/consorzio-intercomunale-servizi-sociali-di-chivasso","2025-06-06T10:07:49.489166","01",ingresso,2025-09-29,1
"consorzio-intercomunale-servizi-socio-assistenziali-di-pianezza","cissa_pi","https://www.cissa.it/","2024-11-28T15:56:57.561842","01",ingresso,2025-09-29,1
"consorzio-per-la-ricerca-sulla-filiera-lattiero-casearia","clrfl_","https://www.corfilac.it","2024-11-29T12:14:50.361487","",ingresso,2025-09-29,1
"consorzio-universitario-piceno","co_unap","https://www.cup.ap.it/","2025-02-20T09:25:28.434285","11",ingresso,2025-09-29,1
"enea-agenzia-nazionale-per-le-nuove-tecnologie-l-energia-e-lo-sviluppo-economico-sostenibile","eanln_rm","https://dati.enea.it","2024-12-16T07:29:21.649704","",ingresso,2025-09-29,1
"ente-autonomo-volturno-srl","eavs","https://www.eavsrl.it/","2024-11-15T16:31:47.052910","15",ingresso,2025-09-29,1
"fondazione-irccs-istituto-neurologico-carlo-besta","fincbmi","https://www.istituto-besta.it","2025-02-11T10:17:34.271846","03",ingresso,2025-09-29,1
"fondazione-restart","UIA75WMM","https://www.fondazione-restart.it/it/contatti/","2025-02-24T14:08:16.301679","12",ingresso,2025-09-29,1
"geodati-gov-it-rndt","agid","https://geodati.gov.it/","2024-03-08T18:47:26.076098","",ingresso,2025-09-29,1
"geodati-rndt-hvd","agid","https://geodati.gov.it/","2025-01-27T19:31:48.866907","",ingresso,2025-09-29,1
"giustizia-amministrativa","cds","https://www.giustizia-amministrativa.it","2024-11-29T15:23:53.459997","",ingresso,2025-09-29,1
"inail","inail","https://dati.inail.it/","2024-03-08T18:50:39.346269","",ingresso,2025-09-29,1
"inps","inps","http://www.inps.it","2024-03-08T18:51:48.966250","",ingresso,2025-09-29,1
"ispra","ispra","https://rep.isprambiente.it/","2024-03-08T18:53:17.505775","",ingresso,2025-09-29,1
"istituto-italiano-per-la-storia-antica","iipsa","https://www.storiaantica.eu/contatti/","2025-02-13T14:40:04.046384","",ingresso,2025-09-29,1
"istituto-nazionale-di-statistica-istat","ISTAT","https://www.istat.it/contatti/","2025-02-06T10:29:54.438101","",ingresso,2025-09-29,1
"istituto-superiore-di-sanita","iss_rm","https://www.iss.it/","2025-03-20T13:41:03.111300","12",ingresso,2025-09-29,1
"istituto-universitario-di-studi-superiori-di-pavia","iuss_pv","https://www.iusspavia.it/","2025-02-21T11:10:30.936015","03",ingresso,2025-09-29,1
"istituto-zooprofilattico-sperimentale-del-mezzogiorno","izsm","https://www.izsmportici.it/","2025-02-13T14:14:40.790242","",ingresso,2025-09-29,1
"istituto-zooprofilattico-sperimentale-dell-umbria-e-delle-marche-togo-rosati","izs_um","https://www.izsum.it/","2025-02-19T10:28:54.387482","10",ingresso,2025-09-29,1
"istituto-zooprofilattico-sperimentale-della-lombardia-e-dell-emilia-romagna-bruno-ubertini","izs_loer","https://www.izsler.it","2025-02-13T14:46:10.387288","",ingresso,2025-09-29,1
"ivass-istituto-per-la-vigilanza-sulle-assicurazioni","IVsAPIC","https://www.ivass.it","2024-10-24T10:10:40.204261","",ingresso,2025-09-29,1
"libero-consorzio-comunale-di-agrigento","p_ag","https://www.provincia.agrigento.it","2024-11-22T10:56:51.636561","19",ingresso,2025-09-29,1
